num_threads,num_items,serial_time,nlogn_time,n_time
1,335544320.0,0.25588320000000003,1.43993,2.7331220000000003
2,335544320.0,0.2013802,0.7366562,1.412303
3,335544320.0,0.21004499999999998,0.6373812,1.5801356
4,335544320.0,0.196767,0.5330242000000001,1.5792116
5,335544320.0,0.1856034,0.5220888,1.5129785999999998
6,335544320.0,0.1862182,0.5553155999999999,1.9484112
7,335544320.0,0.189961,0.5220674,1.6265045999999999
8,335544320.0,0.192652,0.5205472,0.8200456
