num_threads,num_items,serial_time,nlogn_time,n_time
1,335544320,0.210937,1.17752,1.1534738
2,335544320,0.19149460000000001,0.7342406,0.7359178
3,335544320,0.1944308,0.638808,0.5154174
4,335544320,0.2011852,0.5355272,0.4575978
5,335544320,0.1967152,0.5055772000000001,0.4292584
6,335544320,0.20843979999999998,0.5050546,0.4357774
7,335544320,0.1957928,0.5071704,0.43661500000000003
8,335544320,0.182441,0.480786,0.40887399999999996
