num_threads,num_steps,time_serial,time_atomic,time_critical,time_monte_carlo_atomic,time_monte_carlo_critical,pi_serial,pi_atomic,pi_critical,pi_monte_carlo_atomic,pi_monte_carlo_critical
4,1000000000,5.8501,83.139,284.486,134.851,153.775,3.1415926536,3.1415926536,3.1415926536,3.1415772438,3.1414315701
